#javaee--openwebbeans--rsandtner,#javaee--deltaspike--danielsoro,#javaee--openwebbeans--covener,#javaee--deltaspike--chkal,#javaee--openwebbeans--gpetracek,#javaee--openwebbeans--djencks,#javaee--openwebbeans--tandraschko,#javaee--openwebbeans--jbergmark,#javaee--deltaspike--rmannibucau,#javaee--myfaces--matzew,#javaee--openwebbeans--dblevins,#javaee--openwebbeans--ArneLimburg,#javaee--myfaces--struberg,#javaee--openwebbeans--rmannibucau,#javaee--openjpa--mikedd,#javaee--openwebbeans--struberg
0.012107235514557509,0.017828716969118114,0.022773133467858173,0.026106335561922954,0.028250216200634188,0.028826751225136928,0.03315076390890746,0.03343903142115884,0.034383954154727794,0.041897720271102896,0.08129143845488614,0.1173248774863073,0.13739987677141097,0.17324877486307294,0.2860975224869812,0.7639089074661286
0.2,0.23809523809523808,0.671875,0.2391304347826087,0.6538461538461539,1.1714285714285715,0.1935483870967742,1.1886792452830188,0.6829268292682927,0.2606060606060606,1.2923076923076924,0.5922330097087378,0.21428571428571427,0.24583333333333332,0.25544554455445545,0.25296442687747034
0.2,0.2857142857142857,0.484375,0.1956521739130435,0.36538461538461536,0.5142857142857142,0.20967741935483872,0.39622641509433965,0.2926829268292683,0.14545454545454545,0.5076923076923077,0.5436893203883495,0.17142857142857143,0.27291666666666664,0.1900990099009901,0.2676453980801807
