#xml--cxf--hexagon-ecosys,#xml--cxf--cyrille-leclerc,#xml--cxf--TomasHofman,#xml--cxf--grgrzybek,#xml--cayenne--AlexandrShestak,#xml--cxf--DavidValeri,#xml--cayenne--nismooooooo,#xml--cxf--johnament,#xml--cayenne--ollybondareva,#xml--cayenne--const1993,#xml--cayenne--AlexKolonitsky,#xml--cayenne--johnthuss,#xml--cxf--jimma,#xml--cxf--cschneider,#xml--cxf--bimargulies
0.00011008972312434634,0.0014311664006165024,0.0014311664006165024,0.002036659877800407,0.002310762551642042,0.0033026916937303904,0.006092010363419929,0.008091594649639456,0.008682865345564035,0.00959316574469575,0.018906239058889433,0.019536447027519083,0.037375461000715586,0.06209060384213134,0.07464083227830683
0.8333333333333334,0.2631578947368421,0.5,0.3076923076923077,0.3333333333333333,1.0454545454545454,0.2682926829268293,0.45161290322580644,0.4,0.28888888888888886,0.2631578947368421,0.22666666666666666,0.3888888888888889,0.3370473537604457,0.3016759776536313
0.6666666666666666,0.2631578947368421,0.3333333333333333,0.3076923076923077,0.4444444444444444,0.6363636363636364,0.2682926829268293,0.2903225806451613,0.4,0.24444444444444444,0.21052631578947367,0.22666666666666666,0.3148148148148148,0.20891364902506965,0.26256983240223464
