#network-server--karaf--maggu2810,#network-server--karaf--jstrachan,#network-server--karaf--janstey,#network-server--karaf--splatch,#network-server--karaf--chirino,#network-server--karaf--iocanel,#network-server--karaf--djencks,#network-server--karaf--ffang,#network-server--karaf--gertv,#network-server--karaf--cschneider,#network-server--karaf--gnodet
0.0015352407536636428,0.008234473133286811,0.009351011863224006,0.011584089323098396,0.020237264480111653,0.028611304954640614,0.05136078157711096,0.06085136078157711,0.10369853454291696,0.21660851360781577,0.6181437543614794
0.3333333333333333,0.5,0.2830188679245283,0.41935483870967744,0.4864864864864865,0.46464646464646464,0.5533980582524272,0.21095890410958903,0.475,0.2510948905109489,0.2182716049382716
0.3333333333333333,0.2777777777777778,0.24528301886792453,0.2903225806451613,0.2702702702702703,0.3939393939393939,0.2912621359223301,0.2219178082191781,0.225,0.2,0.21333333333333335
