#web-framework--myfaces--cnsgithub,#web-framework--myfaces--struberg,#web-framework--myfaces--
0.00030807147258163895,0.13739987677141097,0.6512630930375847
0.3333333333333333,0.21428571428571427,0.1798284531203786
0.3333333333333333,0.17142857142857143,0.19461697722567287
