Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SVN-1672,12898055,WC gets out of sync if an update deleting a dir prop is aborted,,subversion-importer,Major,Closed,Fixed,27/Dec/03 19:02,27/Oct/18 16:38,
Bug,SVN-1656,12898039,svn blame show wrong revision information,,subversion-importer,Major,Closed,Fixed,17/Dec/03 12:28,27/Oct/18 16:38,
Bug,SVN-847,12897228,"'svn add; svn rm' removes ""deleted"" state",,philipm,Major,Closed,Fixed,03/Aug/02 23:13,27/Oct/18 16:38,
Bug,SVN-1435,12897818,"""svn up"" should not tree lock the anchor unless it's wc root",,subversion-importer,Major,Closed,Invalid,23/Jul/03 17:23,27/Oct/18 16:38,
Bug,SVN-1837,12898220,mod_authz_svn chokes on repos with a space in its name,,subversion-importer,Major,Closed,Fixed,18/Apr/04 01:00,27/Oct/18 16:38,
New Feature,SVN-808,12897189,mod_dav_svn DirectoryIndex property support.,,cmpilato,Major,Closed,Won't Fix,23/Jul/02 16:19,27/Oct/18 16:38,
Bug,SVN-1953,12898336,svn ls -R fails on paths w non-ascii chars,,subversion-importer,Major,Closed,Duplicate,09/Jul/04 13:25,27/Oct/18 16:38,
Bug,SVN-1369,12897752,'svn mkdir URL URL/subdir' core dump,,philipm,Major,Closed,Fixed,24/Jun/03 17:45,27/Oct/18 16:38,
Improvement,SVN-800,12897181,importing a single file,,gstein,Major,Closed,Fixed,16/Jul/02 11:04,27/Oct/18 16:38,
Improvement,SVN-1925,12898308,Perl bindings don't build from main build system,,breser,Major,Closed,Fixed,14/Jun/04 22:03,27/Oct/18 16:38,
Bug,SVN-1667,12898050,Modified file(s) after import and checkout,,subversion-importer,Major,Closed,Duplicate,23/Dec/03 00:28,27/Oct/18 16:38,
Bug,SVN-1787,12898170,Wrong links in FAQ 17,,subversion-importer,Major,Closed,Fixed,15/Mar/04 15:54,27/Oct/18 16:38,
Bug,SVN-939,12897320,'svn add -R'  should behave intuitively on versioned trees,,kfogel,Major,Closed,Fixed,17/Oct/02 23:43,27/Oct/18 16:38,
Bug,SVN-1898,12898281,[PATCH] Add mentions of 'X' in svn status output to book,,subversion-importer,Major,Closed,Fixed,27/May/04 06:38,27/Oct/18 16:38,
Improvement,SVN-1601,12897984,post-commit deltification should happen automatically,,kfogel,Major,Closed,Fixed,11/Nov/03 16:37,27/Oct/18 16:38,
Bug,SVN-1229,12897611,svn diff -r n moved-file segfaults,,subversion-importer,Major,Closed,Fixed,07/Apr/03 18:13,27/Oct/18 16:38,
Bug,SVN-2049,12898432,[PATCH] improve mod_mime interaction for repository read/write actions,,subversion-importer,Major,Closed,Fixed,14/Sep/04 03:22,27/Oct/18 16:38,
Bug,SVN-1692,12898075,obscure bugs in formatting of time/date strings,,subversion-importer,Major,Closed,Fixed,07/Jan/04 11:46,27/Oct/18 16:38,
Bug,SVN-1911,12898294,svndumpfilter not correctly remapping removed revisions,,blair,Major,Closed,Fixed,07/Jun/04 18:59,27/Oct/18 16:38,
New Feature,SVN-1276,12897658,"log, diff disparity with branches",,subversion-importer,Major,Closed,Duplicate,30/Apr/03 14:58,27/Oct/18 16:38,
Bug,SVN-1303,12897686,props hanging after a rename,,subversion-importer,Major,Closed,Fixed,12/May/03 19:05,27/Oct/18 16:38,
Bug,SVN-1479,12897862,Search for Berkeley DB doesn't find current version,,subversion-importer,Major,Closed,Fixed,17/Aug/03 22:53,27/Oct/18 16:38,
Bug,SVN-1786,12898169,"mod_dav_svn accepts multiple authors, only records one (MKACTIVITY issuer)",,striker,Major,Closed,Fixed,14/Mar/04 18:58,27/Oct/18 16:38,
Bug,SVN-1012,12897393,property merge bug,,sussman,Major,Closed,Fixed,24/Nov/02 16:44,27/Oct/18 16:38,
Bug,SVN-1269,12897651,Some fixes for packages/win32-innosetup/tools/svnpath/main.c,,subversion-importer,Major,Closed,Fixed,27/Apr/03 11:51,27/Oct/18 16:38,
Bug,SVN-1940,12898323,[PATCH] Add FAQ about mod_dav_svn.so on Win32,,subversion-importer,Major,Closed,Fixed,28/Jun/04 06:23,27/Oct/18 16:38,
Improvement,SVN-1326,12897709,proxy config info needs to be client-side switchable,,subversion-importer,Major,Closed,Duplicate,23/May/03 16:56,27/Oct/18 16:38,
Bug,SVN-1317,12897700,eliminate -noproxy flag to SWIG,,subversion-importer,Major,Closed,Fixed,18/May/03 11:01,27/Oct/18 16:38,
Bug,SVN-2011,12898394,UNC paths broken,,subversion-importer,Major,Closed,Fixed,20/Aug/04 08:10,27/Oct/18 16:38,
Bug,SVN-1500,12897883,two cvs2svn code cleanup patches,,subversion-importer,Major,Closed,Fixed,31/Aug/03 13:33,27/Oct/18 16:38,
Bug,SVN-1524,12897907,"cvs2svn should replace ""/"" with "",""  or something, in symbolic names",,kfogel,Major,Closed,Fixed,18/Sep/03 20:47,27/Oct/18 16:38,
Bug,SVN-1690,12898073,Subversion bindings won't build w/SWIG 1.3.20,,subversion-importer,Major,Closed,Fixed,07/Jan/04 07:06,27/Oct/18 16:38,
Bug,SVN-2024,12898407,svn want's user input even if there is no tty so such input is not possible,,subversion-importer,Major,Closed,Invalid,27/Aug/04 12:44,27/Oct/18 16:38,
Bug,SVN-1634,12898017,'svn cp -rN URL/DIR WC/DIR' already-locked error,,philipm,Major,Closed,Fixed,08/Dec/03 21:37,27/Oct/18 16:38,
Bug,SVN-1089,12897470,'svnlook dirs-change' delete child in moved directory,,philipm,Major,Closed,Fixed,14/Jan/03 21:55,27/Oct/18 16:38,
Bug,SVN-1782,12898165,BOOK:  inconsistent vendor branch URLs,,subversion-importer,Major,Closed,Fixed,11/Mar/04 04:39,27/Oct/18 16:38,
Bug,SVN-1570,12897953,"svn blame doesn't show last line of a file if there is no ""\n"" after it",,subversion-importer,Major,Closed,Fixed,24/Oct/03 07:06,27/Oct/18 16:38,
Bug,SVN-976,12897357,svn cp doesn't copy svn:mime-type and svn:executable,,blair,Major,Closed,Fixed,08/Nov/02 06:07,27/Oct/18 16:38,
Improvement,SVN-1070,12897451,"getpid() is called thousands of times during an svn merge, maybe others",,subversion-importer,Major,Closed,Invalid,07/Jan/03 21:33,27/Oct/18 16:38,
Bug,SVN-1396,12897779,cvs2svn.py fails converting repository with the attached file,,subversion-importer,Major,Closed,Duplicate,03/Jul/03 17:10,27/Oct/18 16:38,
Improvement,SVN-923,12897304,[PATCH] search-svnlog.pl should search case-insensitively,,subversion-importer,Major,Closed,Fixed,10/Oct/02 00:09,27/Oct/18 16:38,
Improvement,SVN-1687,12898070,"cvs2svn should warn, not exit, on invalid RCS files",,kfogel,Major,Closed,Fixed,06/Jan/04 16:40,27/Oct/18 16:38,
Bug,SVN-1502,12897885,automatic properties,,subversion-importer,Major,Closed,Fixed,31/Aug/03 14:05,27/Oct/18 16:38,
Bug,SVN-1358,12897741,experimental FS set_errcall logging,,subversion-importer,Major,Closed,Fixed,14/Jun/03 14:31,27/Oct/18 16:38,
Bug,SVN-1427,12897810,cvs2svn: fails on GtkRadiant repository,,subversion-importer,Major,Closed,Fixed,19/Jul/03 12:32,27/Oct/18 16:38,
Bug,SVN-1769,12898152,svn merge: 'deleted' blocks adds?,,subversion-importer,Major,Closed,Fixed,28/Feb/04 19:34,27/Oct/18 16:38,
Bug,SVN-1526,12897909,auth credential caching,,philipm,Major,Closed,Fixed,19/Sep/03 22:34,27/Oct/18 16:38,
New Feature,SVN-1342,12897725,Uninstall of Subversion,,subversion-importer,Major,Closed,Won't Fix,31/May/03 17:12,27/Oct/18 16:38,
Bug,SVN-1506,12897889,ra_dav error not passed to client(s),,steveking,Major,Closed,Fixed,04/Sep/03 12:52,27/Oct/18 16:38,
Task,SVN-897,12897278,clean up error messages,,brane,Major,Closed,Fixed,11/Sep/02 09:18,27/Oct/18 16:38,
Bug,SVN-1569,12897952,No way to copy over a deleted item,,rooneg,Major,Closed,Duplicate,24/Oct/03 02:52,27/Oct/18 16:38,
Bug,SVN-1235,12897617,Enhance svn ls tests,,subversion-importer,Major,Closed,Fixed,09/Apr/03 13:19,27/Oct/18 16:38,
Bug,SVN-1111,12897492,move using .. relative path fails on Windows,,subversion-importer,Major,Closed,Fixed,24/Jan/03 16:32,27/Oct/18 16:38,
Bug,SVN-1451,12897834,Make Python file-like objects passable to svn_stream_t* input parameters,,subversion-importer,Major,Closed,Fixed,30/Jul/03 08:52,27/Oct/18 16:38,
Improvement,SVN-1223,12897605,Let svn_load_dirs use existing working copy,,subversion-importer,Major,Closed,Fixed,04/Apr/03 17:29,27/Oct/18 16:38,
Bug,SVN-1571,12897954,new svnadmin hotcopy command,,subversion-importer,Major,Closed,Fixed,24/Oct/03 08:48,27/Oct/18 16:38,
Bug,SVN-1057,12897438,Segfault when diffing URL against WC.,,subversion-importer,Major,Closed,Fixed,01/Jan/03 20:32,27/Oct/18 16:38,
Bug,SVN-961,12897342,ra_dav client memory use during update,,philipm,Major,Closed,Fixed,31/Oct/02 23:21,27/Oct/18 16:38,
Bug,SVN-1909,12898292,[PATCH] XSLT output filter enhancement,,subversion-importer,Major,Closed,Won't Fix,06/Jun/04 04:57,27/Oct/18 16:38,
Bug,SVN-1009,12897390,Unitialized error in getdate.y,,subversion-importer,Major,Closed,Fixed,22/Nov/02 19:19,27/Oct/18 16:38,
Bug,SVN-2051,12898434,[PATCH] svnperms.py Allow authentication against ActiveDirectory groups,,subversion-importer,Major,Closed,Invalid,14/Sep/04 04:52,27/Oct/18 16:38,
Bug,SVN-965,12897346,local-install target syntax error,,subversion-importer,Major,Closed,Fixed,04/Nov/02 15:33,27/Oct/18 16:38,
Bug,SVN-1179,12897560,make mod_dav_svn leak a little less,,subversion-importer,Major,Closed,Fixed,11/Mar/03 13:24,27/Oct/18 16:38,
Bug,SVN-1323,12897706,excessive memory usage on wc property set,,subversion-importer,Major,Closed,Fixed,21/May/03 15:19,27/Oct/18 16:38,
Bug,SVN-1063,12897444,svn status confused by filename ??,,subversion-importer,Major,Closed,Fixed,04/Jan/03 12:14,27/Oct/18 16:38,
Improvement,SVN-1021,12897402,svn_wc_resolve() should remove conflict-* entry attributes,,cmpilato,Major,Closed,Fixed,03/Dec/02 23:56,27/Oct/18 16:38,
Bug,SVN-855,12897236,module_tests.py:update_lose_external is failing,,kfogel,Major,Closed,Fixed,08/Aug/02 21:28,27/Oct/18 16:38,
Bug,SVN-1364,12897747,FakeBasicAuth fails in MERGE request,,subversion-importer,Major,Closed,Fixed,19/Jun/03 08:36,27/Oct/18 16:38,
Bug,SVN-1817,12898200,'svnadmin hotcopy' backup has dangerous race-condition with BDB 4.2,,sussman,Major,Closed,Fixed,06/Apr/04 21:32,27/Oct/18 16:38,
Bug,SVN-1340,12897723,improve svnversion usage to create version.xml,,subversion-importer,Major,Closed,Fixed,29/May/03 12:38,27/Oct/18 16:38,
Bug,SVN-865,12897246,URL keyword not expanded when a directory is restored,,kfogel,Major,Closed,Fixed,11/Aug/02 02:16,27/Oct/18 16:38,
Bug,SVN-1488,12897871,cvs2svn not picky enough about choice of dbm,,subversion-importer,Major,Closed,Fixed,21/Aug/03 22:16,27/Oct/18 16:38,
Improvement,SVN-1588,12897971,mod_authz_svn should work with SVNParentPath,,sussman,Major,Closed,Fixed,04/Nov/03 21:00,27/Oct/18 16:38,
Bug,SVN-803,12897184,New date-printing code not used for Date keyword,,subversion-importer,Major,Closed,Fixed,20/Jul/02 04:49,27/Oct/18 16:38,
Bug,SVN-1912,12898295,mailer.py: allow multiple addresses in to_addr,,subversion-importer,Major,Closed,Fixed,07/Jun/04 19:42,27/Oct/18 16:38,
Bug,SVN-2085,12898468,[PATCH] Allow group definitions to refer to other groups,,subversion-importer,Major,Closed,Fixed,07/Oct/04 05:08,27/Oct/18 16:37,
Bug,SVN-1212,12897594,Svn add  for windows does not glob,,subversion-importer,Major,Closed,Duplicate,31/Mar/03 00:33,27/Oct/18 16:37,
Bug,SVN-888,12897269,'svn commit' gives wrong feedback for new binary file,,brane,Major,Closed,Fixed,29/Aug/02 23:07,27/Oct/18 16:37,
Bug,SVN-880,12897261,Core dump while merging on 0.14.2,,subversion-importer,Major,Closed,Fixed,26/Aug/02 14:51,27/Oct/18 16:37,
Bug,SVN-949,12897330,"Improve configure help output, use AC_HELP_STRING() ?",,kfogel,Major,Closed,Fixed,25/Oct/02 15:25,27/Oct/18 16:37,
Bug,SVN-1190,12897572,various fixes to ch01 and ch02,,subversion-importer,Major,Closed,Fixed,13/Mar/03 11:35,27/Oct/18 16:37,
Bug,SVN-2336,12898721,Auth data not saved when locking,,steveking,Major,Closed,Fixed,17/Jun/05 07:44,27/Oct/18 16:36,
Bug,SVN-2429,12898814,"""svn export"" doesn't export svn:externals from local copies",,subversion-importer,Major,Closed,Fixed,27/Oct/05 15:00,27/Oct/18 16:36,
Bug,SVN-2387,12898772,bash-completion for subversion throws syntax-errors on bash 3.0.0.16(1),,subversion-importer,Major,Closed,Fixed,25/Aug/05 12:24,27/Oct/18 16:36,
Bug,SVN-2411,12898796,Merge of 'A'dded file uses temporary file in the current dir,,ehuelsmann,Major,Closed,Fixed,01/Oct/05 23:08,27/Oct/18 16:36,
Bug,SVN-2713,12899098,"add --auto-props, adds file with mixed eol then aborts",,subversion-importer,Major,Closed,Fixed,12/Feb/07 19:32,27/Oct/18 16:36,
Bug,SVN-2637,12899022,Use the fact that some libsvn_fs_base functions do set some return values null,,hwright,Major,Closed,Fixed,19/Oct/06 14:47,27/Oct/18 16:36,
Improvement,SVN-2901,12899287,svn revert should have options to revert only contents changes or only properties changes,,arfrever,Major,Closed,Invalid,01/Sep/07 17:40,27/Oct/18 16:36,
Task,SVN-2654,12899039,svn update & already existing identical file,,subversion-importer,Major,Closed,Invalid,14/Nov/06 20:58,27/Oct/18 16:36,
Bug,SVN-3099,12899485,svn copy does not support peg revision,,subversion-importer,Major,Closed,Duplicate,14/Feb/08 15:17,27/Oct/18 16:36,
Bug,SVN-2702,12899087,Making a directory world-readable with authz,,subversion-importer,Major,Closed,Invalid,21/Jan/07 05:56,27/Oct/18 16:36,
Bug,SVN-2700,12899085,authz: commit of locked file fails when no write access on root,,lgo,Major,Closed,Fixed,19/Jan/07 17:59,27/Oct/18 16:36,
Improvement,SVN-2186,12898569,Parsing CN strings as 'Author's in the commit-email perl script,,subversion-importer,Major,Closed,Duplicate,27/Dec/04 18:04,27/Oct/18 16:36,
Improvement,SVN-2489,12898874,Cache ssl client certificate passphrases,,subversion-importer,Major,Closed,Fixed,30/Jan/06 21:30,27/Oct/18 16:36,
Bug,SVN-2549,12898934,closest_copy on nodes changing type across parent copy,,subversion-importer,Major,Closed,Fixed,15/May/06 00:29,27/Oct/18 16:36,
Improvement,SVN-2451,12898836,implement svn patch to accept svn diff output,,subversion-importer,Major,Closed,Duplicate,29/Nov/05 17:17,27/Oct/18 16:36,
Bug,SVN-3404,12899790,"svnsync fails when source has ^M in svn:* properties (eol-style)",,subversion-importer,Major,Closed,Fixed,19/Apr/09 08:58,27/Oct/18 16:36,
Bug,SVN-2413,12898798,vcproj templates don't work with a modern APR,,subversion-importer,Major,Closed,Fixed,07/Oct/05 17:33,27/Oct/18 16:36,
Improvement,SVN-2099,12898482,Cannot display diff result for true text file with binary mark,,subversion-importer,Major,Closed,Fixed,13/Oct/04 15:41,27/Oct/18 16:36,
Bug,SVN-3070,12899456,'svn proplist' and 'svn propget' not obeying peg-rev syntax conventions,,cmpilato,Major,Closed,Fixed,10/Jan/08 16:02,27/Oct/18 16:36,
Improvement,SVN-2121,12898504,Option to ignore whitespace in svn diff,,subversion-importer,Major,Closed,Fixed,11/Nov/04 21:16,27/Oct/18 16:36,
Bug,SVN-3068,12899454,'svn copy' errors by seeking unnecessary parent metadata,,kfogel,Major,Closed,Fixed,09/Jan/08 14:45,27/Oct/18 16:36,
Bug,SVN-2406,12898791,hostname should not be url-encoded when passed to ssh agent,,cito,Major,Closed,Fixed,18/Sep/05 15:35,27/Oct/18 16:36,
Bug,SVN-3551,12899937,svn client does not work when tailing url is only / and username is specified in url.,,subversion-importer,Major,Closed,Duplicate,17/Dec/09 01:35,27/Oct/18 16:36,
Bug,SVN-2179,12898562,"[PATCH] Update ""svnlook changed"" output description",,subversion-importer,Major,Closed,Fixed,24/Dec/04 20:52,27/Oct/18 16:36,
Bug,SVN-2602,12898987,URL@{DATE} does not work,,subversion-importer,Major,Closed,Fixed,26/Aug/06 17:47,27/Oct/18 16:36,
Bug,SVN-3115,12899501,Case only renames resulting from merges don't work or break the WC on case-insensitive file systems,,pburba,Major,Closed,Fixed,04/Mar/08 14:18,27/Oct/18 16:36,
Task,SVN-2540,12898925,Move doc/user/cvs-crossover-guide.html into the book,,julianfoad,Major,Closed,Invalid,27/Apr/06 10:05,27/Oct/18 16:36,
Bug,SVN-3040,12899426,'blame -g' does not follow copy history,,steveking,Major,Closed,Fixed,07/Dec/07 20:17,27/Oct/18 16:36,
New Feature,SVN-2912,12899298,add support for the --extensions flag to svnlook diff,,stsp,Major,Closed,Fixed,07/Sep/07 11:08,27/Oct/18 16:36,
New Feature,SVN-2227,12898611,"--dry-run / -n option for ""commit""",,subversion-importer,Major,Closed,Duplicate,22/Feb/05 01:21,27/Oct/18 16:36,
Bug,SVN-2347,12898732,svn info [great [great [great]] grand] parent directory paths broken on Windows,,subversion-importer,Major,Closed,Duplicate,27/Jun/05 11:31,27/Oct/18 16:36,
Bug,SVN-2475,12898860,Case-sensitivity in hostnames bug in libsvn_repos/commit.c,,subversion-importer,Major,Closed,Fixed,09/Jan/06 21:24,27/Oct/18 16:36,
Improvement,SVN-3017,12899403,Add FS API to query node-origin-revision,,cmpilato,Major,Closed,Fixed,07/Nov/07 14:20,27/Oct/18 16:36,
Bug,SVN-3020,12899406,Reflect dropped/renumbered revisions in svn:mergeinfo data during svnadmin load,,subversion-importer,Major,Closed,Fixed,14/Nov/07 13:18,27/Oct/18 16:36,
Bug,SVN-3307,12899693,Extremely slow when handling a large amount of files in one directory,,subversion-importer,Major,Closed,Invalid,02/Nov/08 20:01,27/Oct/18 16:36,
Improvement,SVN-2571,12898956,SVN clients should be able to do NTLM/SSPI proxy authentication,,subversion-importer,Major,Closed,Invalid,16/Jun/06 06:58,27/Oct/18 16:36,
New Feature,SVN-2321,12898706,Export operation should remember the last used folder.,,subversion-importer,Major,Closed,Invalid,04/Jun/05 14:35,27/Oct/18 16:36,
Bug,SVN-2247,12898632,ra_dav leaks when reusing session,,subversion-importer,Major,Closed,Fixed,08/Mar/05 07:26,27/Oct/18 16:36,
Bug,SVN-2444,12898829,ChangeCollector.__init__() calls revision_proplist with wrong pool,,subversion-importer,Major,Closed,Fixed,17/Nov/05 15:50,27/Oct/18 16:36,
Bug,SVN-3146,12899532,tree conflicts and obstructed files,,stsp,Major,Closed,Fixed,27/Mar/08 11:50,27/Oct/18 16:36,
Bug,SVN-2661,12899046,Should read hook output before reaping.,,subversion-importer,Major,Closed,Duplicate,20/Nov/06 19:00,27/Oct/18 16:36,
New Feature,SVN-3111,12899497,svn_ra_serf does not implement server certificate verification,,rhuijben,Major,Closed,Fixed,26/Feb/08 12:57,27/Oct/18 16:36,
Bug,SVN-3402,12899788,svn propset is not working with url,,subversion-importer,Major,Closed,Invalid,16/Apr/09 11:45,27/Oct/18 16:36,
Bug,SVN-2569,12898954,"Refactor ""svn lock"" validation code in test suite",,subversion-importer,Major,Closed,Fixed,12/Jun/06 22:32,27/Oct/18 16:36,
New Feature,SVN-3433,12899819,'svn patch' for non-working copies,,steveking,Major,Closed,Won't Fix,22/Jun/09 19:45,27/Oct/18 16:36,
Bug,SVN-3465,12899851,svnsync ignores --source-username,,subversion-importer,Major,Closed,Invalid,21/Aug/09 01:50,27/Oct/18 16:36,
Improvement,SVN-2829,12899214,Improve handling for skipped paths encountered during a merge,,dlr,Major,Closed,Fixed,13/Jul/07 21:56,27/Oct/18 16:36,
Improvement,SVN-2519,12898904,Sanity check before executing svn commands,,subversion-importer,Major,Closed,Invalid,09/Mar/06 10:38,27/Oct/18 16:36,
Improvement,SVN-2952,12899338,'svn commit --with-revprop' needs pre-1.5 compat code,,subversion-importer,Major,Closed,Won't Fix,29/Sep/07 01:58,27/Oct/18 16:36,
Bug,SVN-3004,12899390,Some Python bindings to svn_mergeinfo.h don't work,,dlr,Major,Closed,Fixed,01/Nov/07 22:12,27/Oct/18 16:36,
New Feature,SVN-3435,12899821,ra_serf doesn't support option http-auth-types,,lgo,Major,Closed,Fixed,23/Jun/09 20:52,27/Oct/18 16:36,
Task,SVN-3384,12899770,Want to check Last revision through apache,,subversion-importer,Major,Closed,Invalid,25/Mar/09 10:01,27/Oct/18 16:36,
Bug,SVN-3199,12899585,Subtree merges broken when required ranges don't intersect with merge target,,pburba,Major,Closed,Fixed,16/May/08 17:38,27/Oct/18 16:36,
Bug,SVN-2126,12898509,Running make-install-swig-pl or make install-swig-py runs make install as well,,shlomif,Major,Closed,Fixed,14/Nov/04 12:01,27/Oct/18 16:36,
Bug,SVN-2308,12898693,version url not saved following repo-to-wc copy/commit,,philipm,Major,Closed,Won't Fix,19/May/05 14:48,27/Oct/18 16:36,
Bug,SVN-2216,12898600,[PATCH] Add solution to LANG env. problem to website-auto-update FAQ,,subversion-importer,Major,Closed,Won't Fix,08/Feb/05 03:56,27/Oct/18 16:36,
Bug,SVN-2536,12898921,Clarify explanations and fix typos in libsvn_fs_base notes,,subversion-importer,Major,Closed,Fixed,17/Apr/06 22:41,27/Oct/18 16:36,
Bug,SVN-2555,12898940,Unintuitive configuration of authz,,subversion-importer,Major,Closed,Duplicate,24/May/06 05:51,27/Oct/18 16:36,
Bug,SVN-3595,12899981,Kwallet not working as password store anymore,,subversion-importer,Major,Closed,Invalid,26/Feb/10 17:51,27/Oct/18 16:36,
Bug,SVN-2101,12898484,wc to wc copy of deleted=true doesn't delete,,philipm,Major,Closed,Fixed,15/Oct/04 23:22,27/Oct/18 16:36,
New Feature,SVN-3274,12899660,log keyword expansion proposal,,subversion-importer,Major,Closed,Invalid,31/Aug/08 05:33,27/Oct/18 16:36,
Bug,SVN-2552,12898937,"""svn log --limit"" argument bug",,subversion-importer,Major,Closed,Fixed,17/May/06 20:11,27/Oct/18 16:36,
Bug,SVN-3066,12899452,svn wc__entry_modify assertion failed,,subversion-importer,Major,Closed,Invalid,08/Jan/08 15:12,27/Oct/18 16:36,
Bug,SVN-3712,12900098,svnrdump: move_and_modify_in_the_same_revision test fails,,subversion-importer,Major,Closed,Fixed,19/Sep/10 13:46,27/Oct/18 16:36,
Bug,SVN-3349,12899735,"In theory, BDB backend could allow `changes' table out-of-sync with actual changes",,cmpilato,Major,Closed,Fixed,23/Dec/08 15:18,27/Oct/18 16:36,
Bug,SVN-3142,12899528,merge_tests.py 68 fails on tree-conflicts branch,,stsp,Major,Closed,Duplicate,26/Mar/08 21:45,27/Oct/18 16:36,
Bug,SVN-2556,12898941,"'cd e:\; svn update e:\' fails",,blair,Major,Closed,Fixed,24/May/06 19:20,27/Oct/18 16:36,
Bug,SVN-2581,12898966,make permissions changes on symlinks a NOP,,subversion-importer,Major,Closed,Fixed,11/Jul/06 08:01,27/Oct/18 16:36,
Improvement,SVN-2545,12898930,'svn switch' and svn_client_switch() should support peg revisions,,dlr,Major,Closed,Fixed,09/May/06 18:33,27/Oct/18 16:36,
Bug,SVN-3169,12899555,svn_wc_set_changelist should release it's own error,,rhuijben,Major,Closed,Fixed,10/Apr/08 13:48,27/Oct/18 16:36,
Bug,SVN-2361,12898746,bug in 'svnadmin recover' when bdb not linked,,fitz,Major,Closed,Fixed,12/Jul/05 18:33,27/Oct/18 16:36,
Bug,SVN-2604,12898989,Authz- add anonymous and inverted rule matching,,subversion-importer,Major,Closed,Duplicate,30/Aug/06 13:11,27/Oct/18 16:36,
Bug,SVN-3191,12899577,swig bindings can't find SubversionException,,subversion-importer,Major,Closed,Fixed,08/May/08 00:59,27/Oct/18 16:36,
Bug,SVN-2710,12899095,SSPI + basic auth,,subversion-importer,Major,Closed,Invalid,07/Feb/07 12:50,27/Oct/18 16:36,
Task,SVN-2883,12899269,No-op merge (without skip) should not change mergeinfo,,dlr,Major,Closed,Fixed,22/Aug/07 00:39,27/Oct/18 16:36,
Improvement,SVN-2799,12899184,Update tools/diff/diff.c to use the newest diff API,,hwright,Major,Closed,Fixed,22/Jun/07 20:52,27/Oct/18 16:36,
Bug,SVN-2553,12898938,svn update fails in working copy with replaced files with history,,subversion-importer,Major,Closed,Fixed,18/May/06 10:55,27/Oct/18 16:36,
Bug,SVN-2309,12898694,Able to set svn:keywords on a text file with binary svn:mime-type,,blair,Major,Closed,Invalid,19/May/05 22:00,27/Oct/18 16:36,
Improvement,SVN-2595,12898980,invalid revisions should be checked at the command line,,subversion-importer,Major,Closed,Invalid,13/Aug/06 16:20,27/Oct/18 16:36,
Bug,SVN-3385,12899771,Multiple accounts on same server,,subversion-importer,Major,Closed,Won't Fix,28/Mar/09 16:42,27/Oct/18 16:36,
Bug,SVN-3440,12899826,Skipped paths get incorrect override mergeinfo during merge,,pburba,Major,Closed,Fixed,29/Jun/09 15:28,27/Oct/18 16:36,
Bug,SVN-3102,12899488,ap_fflush() calls in mod_dav_svn can hide some errors from client,,kfogel,Major,Closed,Fixed,16/Feb/08 23:02,27/Oct/18 16:36,
Bug,SVN-2950,12899336,Weird prompting to resolve conflicts when EDITOR is not defined,,markphip,Major,Closed,Fixed,28/Sep/07 22:57,27/Oct/18 16:36,
Bug,SVN-3313,12899699,Non-ASCII characters causes svn cleanup to fail,,subversion-importer,Major,Closed,Fixed,07/Nov/08 17:38,27/Oct/18 16:36,
Bug,SVN-2178,12898561,[PATCH] Remove check for GNU M4 in configure.in,,subversion-importer,Major,Closed,Fixed,24/Dec/04 20:34,27/Oct/18 16:36,
Bug,SVN-2233,12898618,"Show only changes of copied files in ""svnlook diff""",,subversion-importer,Major,Closed,Fixed,25/Feb/05 18:41,27/Oct/18 16:36,
Improvement,SVN-3726,12900112,svnserve lacks the equivalent of AuthzForceUsernameCase,,subversion-importer,Major,Closed,Fixed,09/Oct/10 18:33,27/Oct/18 16:36,
Task,SVN-3027,12899413,Test suite for svndumpfilter,,subversion-importer,Major,Closed,Fixed,21/Nov/07 09:21,27/Oct/18 16:36,
Improvement,SVN-2865,12899250,Implement support for diffing in-memory data,,ehuelsmann,Major,Closed,Fixed,08/Aug/07 14:55,27/Oct/18 16:36,
Improvement,SVN-3035,12899421,svn:binary mime type,,subversion-importer,Major,Closed,Duplicate,29/Nov/07 21:29,27/Oct/18 16:36,
Bug,SVN-3265,12899651,svnlook author returns no information after repository is committed on 1.5.1,,subversion-importer,Major,Closed,Invalid,19/Aug/08 19:32,27/Oct/18 16:36,
New Feature,SVN-2460,12898845,svn log should support peg revisions,,subversion-importer,Major,Closed,Duplicate,05/Dec/05 23:07,27/Oct/18 16:36,
Bug,SVN-2131,12898514,Book warning about issue #895,,subversion-importer,Major,Closed,Later,17/Nov/04 22:54,27/Oct/18 16:36,
Bug,SVN-2752,12899137,broken string breaks gettext extraction,,subversion-importer,Major,Closed,Fixed,24/Mar/07 17:55,27/Oct/18 16:36,
Bug,SVN-2757,12899142,'svnserve --version -z' and 'svnsversion --version -z' segfault,,danielsh,Major,Closed,Fixed,03/Apr/07 14:10,27/Oct/18 16:36,
Bug,SVN-2977,12899363,copyfrom-on-update sees stale svn:entry:commited-rev and uses wrong copy base,,glasser,Major,Closed,Fixed,19/Oct/07 01:02,27/Oct/18 16:36,
Bug,SVN-2210,12898593,[PATCH] Ruby SWIG bindings,,subversion-importer,Major,Closed,Invalid,04/Feb/05 07:24,27/Oct/18 16:36,
Bug,SVN-3043,12899429,'log -g'/'blame -g' should check server mergeinfo,,glasser,Major,Closed,Fixed,12/Dec/07 23:36,27/Oct/18 16:36,
