#other--calcite--jbalint,#other--calcite--pengzhiwei2018,#other--calcite--mehant,#other--calcite--chris-baynes,#other--calcite--gianm,#other--calcite--amoghmargoor,#other--calcite--eolivelli,#other--calcite--ihuzenko,#other--calcite--xndai,#other--calcite--ritesh-kapoor,#other--calcite--nishantmonu51,#other--calcite--ndimiduk,#other--calcite--wenhuitang,#other--calcite--wuchong,#other--calcite--jinfengni,#other--calcite--b-slim,#other--calcite--zinking,#other--calcite--vkorukanti,#other--calcite--hsuanyi,#other--calcite--jinxing64,#other--calcite--Zhiqiang-He,#other--calcite--laurentgo,#other--calcite--kgyrtkirk,#other--calcite--DonnyZone,#other--calcite--snuyanzin,#other--calcite--amaliujia,#other--calcite--minji-kim,#other--calcite--yanlin-Lynn,#other--calcite--jamesstarr,#other--calcite--beikov,#other--calcite--maryannxue,#other--calcite--zhztheplayer,#other--calcite--vvysotskyi,#other--calcite--jcamachor,#other--calcite--
0.0018546619457089867,0.0030349013657056147,0.0032035069971337042,0.003877929522846063,0.004046535154274153,0.004383746417130332,0.004552352048558422,0.004552352048558422,0.004889563311414601,0.005732591468555049,0.005901197099983139,0.0062384083628393185,0.0065756196256954984,0.0069128308885516776,0.0070814365199797676,0.007587253414264037,0.008261675939976395,0.008430281571404486,0.008598887202832575,0.009441915359973022,0.009947732254257291,0.009947732254257291,0.01079076041139774,0.01095936604282583,0.011802394199966279,0.012814027988534817,0.013151239251390997,0.015511718091384252,0.01568032372281234,0.01719777440566515,0.022930365874220197,0.025796661608497723,0.029000168605631427,0.041982802225594334,0.10200640701399427
3.5,0.6875,1.7142857142857142,2.0,1.25,8.5,1.5,1.6666666666666667,0.5333333333333333,0.7777777777777778,1.3636363636363635,2.230769230769231,1.0769230769230769,2.1666666666666665,1.5,1.3846153846153846,1.2,2.0714285714285716,1.619047619047619,0.6551724137931034,2.875,0.5769230769230769,1.0285714285714285,0.6363636363636364,0.5416666666666666,0.5454545454545454,2.7083333333333335,0.5277777777777778,0.7777777777777778,1.2857142857142858,1.2142857142857142,0.56,0.7941176470588235,1.1317365269461077,0.9802371541501976
1.0,0.6875,0.5714285714285714,0.8888888888888888,0.6666666666666666,1.0,0.5,0.8333333333333334,0.4,0.8888888888888888,0.7727272727272727,0.8461538461538461,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.8461538461538461,0.9,0.8571428571428571,0.9047619047619048,0.7586206896551724,0.875,0.5769230769230769,0.8857142857142857,0.9090909090909091,0.5,0.5,0.75,0.8055555555555556,0.5555555555555556,0.42857142857142855,0.8214285714285714,0.4,0.5,0.5988023952095808,0.6877470355731226
