#web-framework--isis--jcvanderwal,#web-framework--isis--martin-g,#web-framework--isis--andi-huber
0.0011196827907836752,0.011083832396840234,0.2631973620684342
0.6122448979591837,0.32107843137254904,0.173860730936983
0.32653061224489793,0.25245098039215685,0.3065122574823282
