#database--zookeeper--asdf2014,#database--zookeeper--cnauroth,#database--zookeeper--Randgalt,#database--zookeeper--afine,#database--zookeeper--henryr,#database--zookeeper--rakeshadr,#database--zookeeper--skamille,#database--zookeeper--rgs1,#database--zookeeper--fpj,#database--zookeeper--breed,#database--zookeeper--
0.006724511930585683,0.0158351409978308,0.016919739696312365,0.018004338394793925,0.02125813449023861,0.024945770065075923,0.030585683297180043,0.03947939262472885,0.061605206073752715,0.16225596529284164,0.3292841648590022
0.2857142857142857,0.29411764705882354,0.36363636363636365,0.2727272727272727,1.5925925925925926,0.5416666666666666,0.9104477611940298,0.31746031746031744,1.2777777777777777,1.303448275862069,0.3997569866342649
0.2857142857142857,0.23529411764705882,0.2727272727272727,0.22727272727272727,0.4444444444444444,0.2708333333333333,0.44776119402985076,0.2222222222222222,0.4111111111111111,0.4068965517241379,0.23086269744835966
