#javaee--myfaces--cnsgithub,#javaee--myfaces--matzew,#javaee--myfaces--struberg
0.00030807147258163895,0.041897720271102896,0.13739987677141097
0.3333333333333333,0.2606060606060606,0.21428571428571427
0.3333333333333333,0.14545454545454545,0.17142857142857143
