#javaee--openwebbeans--rsandtner,#javaee--openwebbeans--covener,#javaee--openwebbeans--gpetracek,#javaee--openwebbeans--djencks,#javaee--openwebbeans--tandraschko,#javaee--openwebbeans--jbergmark,#javaee--openwebbeans--dblevins,#javaee--openwebbeans--ArneLimburg,#javaee--openwebbeans--rmannibucau,#javaee--openwebbeans--,#javaee--openwebbeans--struberg
0.012107235514557509,0.022773133467858173,0.028250216200634188,0.028826751225136928,0.03315076390890746,0.03343903142115884,0.08129143845488614,0.1173248774863073,0.17324877486307294,0.5696166042087056,0.7639089074661286
0.2,0.671875,0.6538461538461539,1.1714285714285715,0.1935483870967742,1.1886792452830188,1.2923076923076924,0.5922330097087378,0.24583333333333332,0.4474370112945265,0.25296442687747034
0.2,0.484375,0.36538461538461536,0.5142857142857142,0.20967741935483872,0.39622641509433965,0.5076923076923077,0.5436893203883495,0.27291666666666664,0.3370981754995656,0.2676453980801807
