#content--pdfbox--jmaerki,#content--pdfbox--jahewson,#content--pdfbox--,#content--pdfbox--THausherr,#content--pdfbox--jukka,#content--pdfbox--lehmi
0.025946330193708903,0.2308512528878621,0.28149991114270484,0.313843966589657,0.4234938688466323,0.4856939754753865
2.0,0.7165354330708661,0.4459677419354839,0.1321882001493652,0.6779661016949152,0.5106679035250464
0.3611111111111111,0.41863517060367456,0.2814516129032258,0.15474234503360718,0.2542372881355932,0.35760667903525045
