#big-data--carbondata--shardul-cr7,#big-data--carbondata--bhavya411,#big-data--carbondata--ravikiran23,#big-data--carbondata--sujith71955,#big-data--carbondata--gvramana,#big-data--carbondata--manishgupta88
0.0027236538864445843,0.0070186465535302745,0.028179342132830507,0.030588728263146868,0.03687408338571129,0.06861512675466164
0.5,2.111111111111111,0.5135135135135135,0.7608695652173914,1.0526315789473684,0.7152777777777778
0.4,0.5555555555555556,0.33783783783783783,0.34782608695652173,0.42105263157894735,0.4305555555555556
