#big-data--samza--strkkk,#big-data--samza--pdu-mn1,#big-data--samza--atoomula,#big-data--samza--srinipunuru,#big-data--samza--sborya,#big-data--samza--navina
0.016671457315320496,0.023857430296062087,0.04713998275366484,0.047714860592124174,0.05432595573440644,0.08192009198045415
0.6666666666666666,1.0,0.5892857142857143,0.8157894736842105,0.7301587301587301,1.0740740740740742
0.3333333333333333,0.3333333333333333,0.48214285714285715,0.6052631578947368,0.3968253968253968,0.3333333333333333
