Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Task,MRUNIT-32,12528568,,Add Brock Noland's key to dist/KEYS file,,brocknoland,Minor,Resolved,Fixed,24/Oct/11 22:08,24/Oct/11 22:12,
Task,MRUNIT-201,12701417,,Update list of committers everywhere (pom/site),bdechoux,bdechoux,Trivial,Resolved,Fixed,14/Mar/14 06:30,07/May/14 07:57,
Bug,MRUNIT-193,12672641,,Serialization.copy throws NPE instead of ISE (missing serilization impl) for Hadoop 2.x,clehene,clehene,Trivial,Resolved,Fixed,07/Oct/13 16:07,06/May/14 21:56,
Task,MRUNIT-202,12701418,,Fix javadoc warnings when generating documentation,bdechoux,bdechoux,Trivial,In Progress,,14/Mar/14 06:32,06/May/14 21:56,
Question,MRUNIT-156,12611962,,"java.lang.IncompatibleClassChangeError: Found class org.apache.hadoop.mapreduce.TaskInputOutputContext, but interface was expected",,posa88,Trivial,Resolved,Not A Problem,16/Oct/12 04:32,19/Oct/12 08:53,
Task,MRUNIT-148,12606798,,log4j is not used explicitly anywhere and should be runtime scope,jdonofrio,jdonofrio,Trivial,Closed,Won't Fix,09/Sep/12 20:58,10/Sep/12 12:52,
Task,MRUNIT-147,12606783,,upgrade parent pom to version 11,jdonofrio,jdonofrio,Trivial,Resolved,Fixed,09/Sep/12 17:09,09/Sep/12 17:35,
Task,MRUNIT-141,12603319,,Fix grammatical errors in counter log messages,bdechoux,dbeech,Trivial,Resolved,Fixed,13/Aug/12 20:28,13/Aug/12 20:30,
Bug,MRUNIT-124,12599766,,DistributedCache should move files from getCacheFiles to getLocalCacheFiles,dbeech,kelnage,Trivial,Resolved,Duplicate,22/Jul/12 16:59,09/Aug/12 18:57,
Bug,MRUNIT-132,12601627,,Spelling mistakes in TestReducerInputValueReuse,dbeech,dbeech,Trivial,Resolved,Fixed,06/Aug/12 21:44,06/Aug/12 21:46,
Improvement,MRUNIT-121,12595686,,Configure RAT to ignore IntelliJ IDEA files,jarcec,jarcec,Trivial,Resolved,Fixed,23/Jun/12 13:23,16/Jul/12 12:45,
Task,MRUNIT-108,12554272,,copy ExtendedAssert.assertListEquals to src/test/java and deprecate entire class and all methods in ExtendedAssert in src/main/java,jdonofrio,jdonofrio,Trivial,Resolved,Fixed,08/May/12 03:47,08/May/12 03:54,
Task,MRUNIT-109,12554273,,Remove deprecated ExtendedAssert class,jdonofrio,jdonofrio,Trivial,Open,,08/May/12 03:49,08/May/12 03:49,
Task,MRUNIT-107,12554097,,"remove unused internal classes: MockOutputCommitter, MockRawKeyValueIterator and mapreduce.MockReporter",jdonofrio,jdonofrio,Trivial,Resolved,Fixed,06/May/12 22:23,07/May/12 02:25,
Improvement,MRUNIT-52,12538011,,Update copyright year in NOTICE.txt file,chrismattmann,sebb,Trivial,Resolved,Fixed,11/Jan/12 03:15,11/Jan/12 03:38,
Task,MRUNIT-41,12532856,,Add Brock to list of developers in pom.xml,brocknoland,brocknoland,Trivial,Resolved,Fixed,27/Nov/11 23:40,27/Nov/11 23:42,
Improvement,MRUNIT-17,12508509,,Bind maven assembly to package phase,esammer,esammer,Trivial,Resolved,Fixed,27/May/11 04:25,01/Jun/11 04:15,
Bug,MRUNIT-7,12506921,,Remove empty MockMapContext.java file accidentally added,esammer,esammer,Trivial,Resolved,Fixed,11/May/11 22:50,11/May/11 22:54,
