#javaee--openwebbeans--djencks,#javaee--deltaspike--danielsoro,#javaee--openwebbeans--covener,#javaee--openwebbeans--rsandtner,#javaee--deltaspike--chkal,#javaee--openwebbeans--gpetracek,#javaee--deltaspike--rmannibucau,#javaee--openwebbeans--jbergmark,#javaee--myfaces--matzew,#javaee--openjpa--mikedd,#javaee--myfaces--struberg,#javaee--openwebbeans--ArneLimburg,#javaee--openwebbeans--tandraschko,#javaee--openwebbeans--rmannibucau,#javaee--openwebbeans--dblevins,#javaee--openwebbeans--struberg
265.0,329.0,1165.0,1248.0,1278.0,1777.0,1809.0,1979.0,2114.0,2335.0,2839.0,3286.0,3376.0,3732.0,4181.0,5013.0
1.1714285714285715,0.23809523809523808,0.671875,0.2,0.2391304347826087,0.6538461538461539,0.6829268292682927,1.1886792452830188,0.2606060606060606,0.25544554455445545,0.21428571428571427,0.5922330097087378,0.1935483870967742,0.24583333333333332,1.2923076923076924,0.25296442687747034
0.5142857142857142,0.2857142857142857,0.484375,0.2,0.1956521739130435,0.36538461538461536,0.2926829268292683,0.39622641509433965,0.14545454545454545,0.1900990099009901,0.17142857142857143,0.5436893203883495,0.20967741935483872,0.27291666666666664,0.5076923076923077,0.2676453980801807
