#library--camel--transamericamoon,#library--camel--bgaudaen,#library--camel--ge0ffrey,#library--camel--chandra-h-bitd,#library--camel--iliya-gr,#library--camel--tkopczynski,#library--camel--samratdhillon,#library--camel--bonnetb,#library--camel--christian-posta,#library--camel--phantomjinx,#library--camel--dpocock,#library--camel--jwcarman,#library--camel--henka-rl,#library--camel--jkorab,#library--camel--cristianonicolai,#library--camel--sirlatrom,#library--camel--brmeyer,#library--camel--bobpaulin,#library--camel--snurmine,#library--camel--mmelko,#library--camel--adessaigne,#library--camel--DavidValeri,#library--camel--anoordover,#library--camel--grgrzybek,#library--camel--hqstevenson,#library--camel--cmoulliard,#library--camel--chirino,#library--camel--hzbarcea,#library--camel--jstrachan
9.78131768322504e-05,0.0001537064207363935,0.0001956263536645008,0.00020959966464053657,0.00022357297561657235,0.00022357297561657235,0.00023754628659260812,0.0002654929085446797,0.00029343953049675123,0.0004052260183050374,0.00043317264025710895,0.00043317264025710895,0.00047509257318521623,0.000489065884161252,0.0005589324390414309,0.0007266121707538601,0.0010899182561307902,0.0012995179207713268,0.0014392510305316845,0.00208202333542933,0.0025151959756864388,0.003018235170823727,0.0034793544330329073,0.004052260183050374,0.00452735275623559,0.00551945783553413,0.017187172500523998,0.04402990288548872,0.06290784601411305
0.3333333333333333,0.2727272727272727,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.36363636363636365,0.35294117647058826,0.2857142857142857,0.5454545454545454,0.35714285714285715,0.3333333333333333,0.5,1.1,0.2631578947368421,0.2777777777777778,0.4,0.59375,0.47058823529411764,0.2463768115942029,0.2702702702702703,0.32432432432432434,0.2578616352201258,0.6153846153846154,0.332892998678996,0.49458483754512633
0.3333333333333333,0.36363636363636365,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5,0.2857142857142857,0.2857142857142857,0.6363636363636364,0.23529411764705882,0.2857142857142857,0.36363636363636365,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.4,0.23684210526315788,0.2222222222222222,0.26666666666666666,0.28125,0.38235294117647056,0.2028985507246377,0.2972972972972973,0.2702702702702703,0.24528301886792453,0.21266968325791855,0.21003963011889035,0.2967509025270758
