#library--hudi--hj2016,#library--hudi--RocMarshal,#library--hudi--wxplovecc,#library--hudi--rmpifer,#library--hudi--parisni,#library--hudi--afilipchik,#library--hudi--vburenin,#library--hudi--dugenkui03,#library--hudi--veenaypatil,#library--hudi--nbalajee,#library--hudi--ovj,#library--hudi--jsbali,#library--hudi--vingov,#library--hudi--jianxu,#library--hudi--SteNicholas,#library--hudi--cuibo01,#library--hudi--swuferhong,#library--hudi--hddong,#library--hudi--liujinhui1994,#library--hudi--zhangyue19921010,#library--hudi--manojpec,#library--hudi--shenh062326,#library--hudi--pratyakshsharma,#library--hudi--lw309637554,#library--hudi--yuzhaojing,#library--hudi--XuQianJin-Stars,#library--hudi--satishkotha,#library--hudi--prashantwason,#library--hudi--zhedoubushishi,#library--hudi--codope,#library--hudi--umehrot2,#library--hudi--n3nash,#library--hudi--alexeykudinkin,#library--hudi--xushiyan,#library--hudi--danny0405,#library--hudi--nsivabalan,#library--hudi--bvaradar
0.0016531961792799412,0.002204261572373255,0.002387950036737693,0.002755326965466569,0.0033063923585598823,0.003857457751653196,0.004041146216017634,0.004592211609110948,0.005143277002204262,0.005510653930933138,0.0073475385745775165,0.007531227038941954,0.00789860396767083,0.008265980896399705,0.014695077149155033,0.015062454077883909,0.01653196179279941,0.019470977222630418,0.02204261572373255,0.02351212343864805,0.025349008082292433,0.02718589272593681,0.029757531227038943,0.029757531227038943,0.03306392358559882,0.03692138133725202,0.0387582659808964,0.0494121969140338,0.06208670095518001,0.07806759735488611,0.08339456282145481,0.08633357825128582,0.12729610580455547,0.14272593681116827,0.14695077149155034,0.16146216017634094,0.21179279941219692
0.8333333333333334,0.375,0.5,0.6666666666666666,0.375,0.8888888888888888,0.6666666666666666,0.5,0.2857142857142857,0.8,0.8,1.5714285714285714,0.2727272727272727,0.6470588235294118,1.0,1.0,0.5652173913043478,0.8888888888888888,0.4411764705882353,0.4339622641509434,0.7878787878787878,0.7916666666666666,1.2692307692307692,0.875,0.35555555555555557,0.30952380952380953,0.5128205128205128,0.875,0.7037037037037037,0.36,0.8125,1.053191489361702,0.3333333333333333,0.29936305732484075,0.336996336996337,0.3686274509803922,0.6862745098039216
0.5,0.25,0.3333333333333333,0.5,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.5,0.4,0.7142857142857143,0.2727272727272727,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.6666666666666666,0.29411764705882354,0.2830188679245283,0.3939393939393939,0.4583333333333333,0.5384615384615384,0.4166666666666667,0.28888888888888886,0.21428571428571427,0.3333333333333333,0.4375,0.37037037037037035,0.22,0.375,0.5638297872340425,0.2903225806451613,0.24203821656050956,0.336996336996337,0.27058823529411763,0.3464052287581699
