#database--pig--breed,#database--pig--rangadi,#database--pig--ashutoshc,#database--pig--julienledem,#database--pig--r0hini,#database--pig--
0.001744765702891326,0.010219341974077766,0.01744765702891326,0.05209371884346959,0.1812063808574277,0.9459122632103689
1.0,0.6666666666666666,1.3214285714285714,1.1891891891891893,0.2767857142857143,0.3385093167701863
0.6666666666666666,0.8333333333333334,0.5357142857142857,0.3783783783783784,0.24702380952380953,0.3736024844720497
